,t1,t2,t3,t4,t5,t6,t7,t8,t9
80,0.06951446,0.14671178,0.109317645,0.110058315,0.091393396,0.24309902,0.09433781,0.028478239,0.107089296
81,0.025666201,0.024485659,0.057472788,0.16255237,0.01796581,0.39695087,0.02513034,0.09990832,0.18986759
82,0.26022545,0.03622752,0.06371343,0.036498763,0.100927725,0.12500185,0.27380553,0.040269144,0.06333056
83,0.05989461,0.057071876,0.07751996,0.25905007,0.18740083,0.16929974,0.05796955,0.055461,0.076332375
84,0.2020054,0.11309144,0.028299734,0.36014897,0.0778358,0.04290304,0.031324036,0.06264751,0.081744045
85,0.08046564,0.09993433,0.23462616,0.041631397,0.049907666,0.18866943,0.03752622,0.10747503,0.1597641
86,0.028440727,0.08763788,0.048545305,0.5712383,0.022850499,0.044034045,0.030266298,0.107043,0.05994397
87,0.027485494,0.05598983,0.4971939,0.036258664,0.024322059,0.052560505,0.061476473,0.065515116,0.17919795
88,0.10164675,0.44091657,0.024705531,0.06614585,0.0522518,0.017014248,0.021426916,0.048945382,0.22694696
89,0.17076239,0.25459254,0.0965133,0.034659136,0.03634978,0.18228972,0.06693166,0.0854366,0.07246487
90,0.036647577,0.039868336,0.112724975,0.06800962,0.038156293,0.57066727,0.0502234,0.03970138,0.04400116
91,0.14936356,0.11434214,0.02971755,0.13636683,0.036996663,0.05790546,0.14325877,0.15271325,0.1793358
92,0.08471667,0.108806975,0.083158314,0.096395105,0.08575544,0.089243665,0.086696975,0.09148581,0.273741
93,0.24237938,0.13257185,0.07854,0.11552262,0.049000263,0.03252888,0.14795168,0.14451702,0.056988347
94,0.09652645,0.037908457,0.22368687,0.04289206,0.0987273,0.07232723,0.21079858,0.08938251,0.12775055
95,0.083370045,0.16080877,0.25133756,0.039600525,0.07911741,0.11706316,0.16585678,0.06189372,0.040952053
96,0.10733798,0.20469524,0.16565554,0.10118239,0.03932215,0.06624486,0.097662695,0.075993866,0.1419053
97,0.0639457,0.043067202,0.30817828,0.030837776,0.044045746,0.0661918,0.25710678,0.029785812,0.15684095
98,0.059684478,0.1338651,0.21236861,0.04287727,0.13019031,0.05100487,0.08337456,0.17483911,0.11179563
99,0.039870072,0.17264825,0.013171163,0.16157044,0.043362394,0.09302351,0.18239492,0.17152004,0.12243918
100,0.05379426,0.035260737,0.122174636,0.06747751,0.103478245,0.0568689,0.2122816,0.21894942,0.12971468
101,0.1295433,0.22933473,0.03938352,0.044394363,0.1370329,0.04392497,0.050449,0.042416953,0.28352025
102,0.058734197,0.07769201,0.03483843,0.21793965,0.038956173,0.036242265,0.07463235,0.23602848,0.22493641
103,0.058850545,0.07850067,0.05581041,0.18079703,0.052961513,0.072199926,0.32036433,0.11102453,0.06949103
104,0.090834536,0.070669316,0.43466493,0.04440873,0.03675508,0.09569851,0.12959711,0.06339117,0.033980597
105,0.048186608,0.042617995,0.21528386,0.034593042,0.041982856,0.051406078,0.18152389,0.13162047,0.2527852
106,0.07968496,0.06727378,0.24290292,0.041682146,0.050278462,0.09953077,0.13179862,0.1034106,0.18343772
107,0.033161636,0.04657071,0.13835731,0.07851355,0.13683382,0.1919004,0.047784775,0.031945538,0.29493228
108,0.086810656,0.25514978,0.047991358,0.12879957,0.059235066,0.08569478,0.081321284,0.04222162,0.21277587
109,0.13546741,0.07423842,0.06658418,0.11110196,0.05398756,0.08169039,0.038213633,0.045361374,0.39335507
110,0.16043952,0.07384923,0.07252673,0.080681115,0.08455249,0.040802073,0.06938556,0.33282584,0.084937446
111,0.24656832,0.18245655,0.023350636,0.16298564,0.03648037,0.027674533,0.029205225,0.13259424,0.15868448
112,0.04604683,0.034775004,0.24936892,0.14265084,0.08220482,0.20057322,0.0776579,0.051098034,0.11562445
113,0.05679517,0.21904238,0.06036279,0.23285218,0.08945631,0.064590566,0.050634228,0.11249289,0.11377354
114,0.18533047,0.09854906,0.0898829,0.10729163,0.23609905,0.024099944,0.028937468,0.09804307,0.13176641
115,0.08149694,0.059375644,0.041986503,0.05523079,0.21864833,0.044964198,0.0685684,0.05479919,0.37492996
116,0.04872031,0.1262877,0.10043549,0.10990823,0.04592053,0.05739862,0.273787,0.18083434,0.05670777
117,0.05077143,0.04455242,0.03589207,0.13135226,0.11808741,0.15326832,0.149323,0.08242794,0.2343251
118,0.07157963,0.09883039,0.098377906,0.05806376,0.0496002,0.14320344,0.112462014,0.049560387,0.3183223
119,0.09102143,0.07591115,0.0728201,0.14215836,0.095058605,0.24971853,0.08035808,0.124097556,0.068856195
120,0.024180032,0.01649727,0.13396192,0.026153188,0.11666243,0.12678458,0.46198335,0.027229438,0.06654781
121,0.16404675,0.18319775,0.051654734,0.054535646,0.19631137,0.1859979,0.05487374,0.055526692,0.053855434
122,0.029798348,0.06336731,0.43207276,0.027038697,0.07286314,0.03773006,0.23161717,0.060581706,0.0449308
123,0.12440533,0.09363051,0.09009391,0.105649024,0.08540055,0.08488641,0.21896964,0.106175035,0.09078962
124,0.31457332,0.0583389,0.057973564,0.05659281,0.1198801,0.1305909,0.08825095,0.066044845,0.10775465
125,0.10409236,0.022319712,0.1714325,0.07651677,0.1433297,0.11757977,0.14748125,0.037856497,0.17939147
126,0.26313487,0.10677228,0.038386267,0.044688813,0.03823976,0.07376574,0.099862985,0.21922022,0.1159291
127,0.08640865,0.11967921,0.04688747,0.2747415,0.109467484,0.060326546,0.18593086,0.06993157,0.046626702
128,0.090151004,0.16566256,0.058773726,0.048246954,0.025951037,0.22213884,0.11239419,0.15755467,0.11912703
129,0.20188944,0.20896548,0.07348099,0.085318945,0.019964945,0.050446052,0.057468154,0.13320655,0.16925943
130,0.01718912,0.1485597,0.032058816,0.056822613,0.20195448,0.07020161,0.30412424,0.06961798,0.0994714
131,0.04786449,0.09586555,0.16894786,0.09468548,0.042768985,0.2877,0.13367689,0.08162495,0.046865784
132,0.2817354,0.032428585,0.049791913,0.10833367,0.22681248,0.034201123,0.072815664,0.054344572,0.13953656
133,0.15126432,0.06226719,0.06333957,0.22338706,0.06944125,0.070903845,0.18966126,0.11545519,0.05428029
134,0.07186017,0.06159074,0.07725545,0.2594155,0.14253208,0.107045114,0.1126997,0.12906422,0.03853698
135,0.06939354,0.09600379,0.06635868,0.09776441,0.0729083,0.2889591,0.1316444,0.07333806,0.1036297
136,0.10774976,0.044730246,0.02593365,0.068614066,0.021585075,0.029883528,0.08793826,0.25402853,0.3595369
137,0.14529222,0.13996057,0.030298728,0.06128706,0.026188992,0.03235218,0.17762536,0.16377191,0.22322299
138,0.0734689,0.112957366,0.22931688,0.06731635,0.11464803,0.06880985,0.122527264,0.0896639,0.12129143
139,0.09682177,0.04788749,0.06654983,0.029294424,0.41143915,0.14092954,0.059521127,0.08180913,0.06574757
140,0.07842192,0.034535434,0.2692973,0.060161065,0.045858294,0.03109311,0.026483195,0.13094376,0.32320592
141,0.04114035,0.04473373,0.12836339,0.09842568,0.18796144,0.09468709,0.04608886,0.1828618,0.17573768
142,0.037505932,0.13878363,0.008878459,0.16785687,0.016281158,0.071963735,0.07147824,0.33048528,0.15676667
143,0.04629281,0.044072766,0.37868565,0.14252114,0.070699684,0.09889066,0.13144465,0.052473847,0.034918763
144,0.04307257,0.34112576,0.024270622,0.051064085,0.021098662,0.026384346,0.19512485,0.086981,0.21087813
145,0.07791908,0.23013277,0.03827688,0.2511136,0.068028964,0.1017156,0.14013821,0.06392859,0.028746277
146,0.11645995,0.033823308,0.09804274,0.21759622,0.1634406,0.09808485,0.073012285,0.058877476,0.14066255
147,0.0677536,0.08064764,0.13261485,0.06034124,0.24105382,0.06654593,0.05506648,0.17897542,0.11700103
148,0.07386057,0.08218888,0.061020643,0.351091,0.07800067,0.072945006,0.14041193,0.076353624,0.064127654
149,0.07637606,0.057176262,0.132256,0.03526462,0.20183471,0.10868424,0.12215339,0.046845444,0.21940932
150,0.0672086,0.11979316,0.01977302,0.3472979,0.03921132,0.07940648,0.091677904,0.02485277,0.21077885
151,0.20389478,0.026750768,0.059424456,0.025045762,0.2701208,0.04410631,0.0978094,0.11795396,0.15489376
152,0.20825472,0.043115865,0.04700073,0.03238891,0.14044902,0.08588007,0.23109598,0.1655011,0.046313636
153,0.06973374,0.13507745,0.17460471,0.07350447,0.06517598,0.07426873,0.08865047,0.06649514,0.2524893
154,0.14292443,0.04905622,0.1927744,0.123326264,0.061114397,0.1583027,0.10659181,0.050111037,0.11579879
155,0.06320897,0.35164693,0.10556182,0.06706099,0.069170386,0.054985315,0.12029756,0.073125444,0.09494255
156,0.0513377,0.07148951,0.12971005,0.23906061,0.04288714,0.2519361,0.084032305,0.040884137,0.088662416
157,0.15587297,0.27933428,0.0780824,0.050817523,0.09884068,0.09215495,0.053559333,0.14035936,0.05097856
158,0.06100335,0.06977219,0.030933868,0.031094799,0.19625743,0.029135194,0.16093749,0.046616886,0.37424877
159,0.06304711,0.18343934,0.10169742,0.17454007,0.06965624,0.041174144,0.07626607,0.12499969,0.16517992
160,0.07026031,0.08036847,0.12691122,0.0467021,0.19969179,0.047644455,0.26711,0.11492578,0.046385866
161,0.07319082,0.40360227,0.032802258,0.18679592,0.053366546,0.10583924,0.037260976,0.027199337,0.079942696
162,0.04934311,0.08750039,0.013749462,0.43327165,0.014914802,0.16335462,0.017687382,0.03465126,0.1855273
163,0.031920478,0.23374698,0.080242224,0.07462357,0.103920475,0.22210038,0.118836045,0.055307653,0.079302244
164,0.06469594,0.2281032,0.047686476,0.121863544,0.12363195,0.089784764,0.11729222,0.11584404,0.09109785
165,0.2560427,0.11602194,0.09243312,0.05130529,0.078648925,0.23071808,0.026725478,0.0923258,0.05577868
166,0.1231317,0.14417674,0.06082528,0.18689084,0.10080552,0.18635987,0.087633185,0.07877705,0.031399846
167,0.06384642,0.06257898,0.14646235,0.08374304,0.1987673,0.23046353,0.100900345,0.035826292,0.077411756
168,0.10977056,0.06670328,0.09568065,0.050894536,0.10171987,0.038912356,0.11111574,0.049979158,0.37522388
169,0.22074665,0.04323908,0.1342004,0.030831635,0.2922719,0.10170615,0.075881526,0.032767855,0.06835481
170,0.25723058,0.15204948,0.1097937,0.070207074,0.03909261,0.05320862,0.0878932,0.082416646,0.14810804
171,0.13209984,0.040405694,0.1558825,0.14077479,0.027483605,0.11595058,0.11420719,0.041653097,0.23154275
172,0.02670245,0.118908435,0.0245806,0.035973053,0.022203099,0.028775897,0.3280148,0.1223621,0.29247954
173,0.22078997,0.2813563,0.07387112,0.07607021,0.06066843,0.060409945,0.07742469,0.0619429,0.08746648
174,0.023425912,0.21806447,0.025032552,0.27891588,0.026259772,0.043859433,0.08604695,0.14423849,0.15415657
175,0.14812064,0.23313999,0.25135413,0.036439016,0.12521067,0.086744376,0.023624178,0.022609163,0.072757855
176,0.23752132,0.03635794,0.027205506,0.10323941,0.33522233,0.0308977,0.070955195,0.026621401,0.13197918
177,0.082039125,0.08154403,0.08157284,0.29691276,0.081584424,0.12849665,0.08248492,0.08352564,0.08183961
178,0.024742518,0.14841619,0.0899196,0.06565134,0.10775379,0.04086322,0.16579095,0.3181437,0.03871867
179,0.20169,0.044963527,0.05419787,0.025272576,0.2565848,0.20216927,0.04721125,0.121115826,0.046794847
180,0.12999701,0.13670835,0.13171783,0.060880415,0.030811496,0.08218194,0.24924184,0.06505627,0.11340484
181,0.09602611,0.11865142,0.061686464,0.11255418,0.051144186,0.11165503,0.04493501,0.11701007,0.28633755
182,0.17466919,0.08271894,0.063788034,0.047682773,0.20375721,0.035850476,0.19088142,0.051349267,0.14930263
183,0.022185568,0.12154998,0.08412855,0.058474362,0.30498987,0.20534411,0.038581803,0.038773857,0.12597187
184,0.03749596,0.032463413,0.13257228,0.033927895,0.033560604,0.12711143,0.51954055,0.052132636,0.031195305
185,0.08805177,0.07539598,0.10862164,0.09339085,0.033189684,0.0647496,0.2316581,0.116048485,0.18889387
186,0.06654617,0.032838896,0.04098915,0.07081822,0.22316097,0.36238268,0.06094583,0.109682724,0.032635387
187,0.061710987,0.11010958,0.102486804,0.19234797,0.045142278,0.13536355,0.19680455,0.12558208,0.030452207
188,0.024915904,0.117164984,0.045660015,0.4140047,0.08716533,0.081560984,0.095483854,0.026574563,0.10746963
189,0.10229442,0.15660249,0.06163087,0.3304461,0.057826612,0.027676487,0.04783939,0.12348467,0.09219894
190,0.038284402,0.1720847,0.11504745,0.04930528,0.0750165,0.050268,0.16739976,0.11603395,0.21655996
191,0.035792626,0.23030593,0.048720676,0.29819345,0.034599703,0.051427934,0.1252936,0.038472485,0.13719358
192,0.13074906,0.050777018,0.050626718,0.2622926,0.04767846,0.09416761,0.06890855,0.06153431,0.23326567
193,0.34003973,0.04935793,0.09833701,0.09116688,0.034665916,0.039715882,0.18757454,0.036525495,0.12261663
194,0.12293061,0.058923043,0.30981678,0.06905113,0.059039187,0.11807073,0.06790437,0.087474264,0.10678991
195,0.03132351,0.13323249,0.072892405,0.11513008,0.08182176,0.064858444,0.029244967,0.20716031,0.26433608
196,0.11338255,0.16054668,0.07284386,0.13150017,0.03547242,0.031946056,0.22565515,0.04216223,0.18649086
197,0.04304878,0.23455764,0.04032819,0.09058225,0.14079387,0.07014991,0.08793721,0.18614398,0.10645817
198,0.08118874,0.036729973,0.10448681,0.04787323,0.15144378,0.14747512,0.045475353,0.19134092,0.19398603
199,0.0629277,0.1131733,0.14395161,0.26826423,0.09165166,0.081287056,0.08110844,0.11017164,0.047464367
200,0.27804878,0.09816062,0.055837136,0.18776114,0.050968695,0.046503395,0.05659253,0.10695205,0.11917563
201,0.093809925,0.3149408,0.16634631,0.1307264,0.039521176,0.042401467,0.044498064,0.07476615,0.09298971
202,0.036884043,0.19317438,0.305021,0.060791414,0.13868488,0.08243385,0.04258173,0.039391395,0.101037316
203,0.27967718,0.033545475,0.089084625,0.03133401,0.25882268,0.12820874,0.06793934,0.07022602,0.041161932
204,0.03057195,0.12118694,0.08830547,0.4836452,0.060140673,0.043551125,0.11703084,0.027057538,0.02851027
205,0.09606937,0.18727498,0.041876283,0.06952445,0.035936836,0.036708783,0.051168147,0.3116208,0.16982032
206,0.09527421,0.24324253,0.02483764,0.056542136,0.17845124,0.14490397,0.11561686,0.062235396,0.078896016
207,0.09280833,0.058411647,0.067685395,0.20844044,0.030877901,0.17214851,0.029109368,0.103942685,0.23657575
208,0.13680588,0.044506386,0.20040753,0.24686745,0.03388234,0.027642412,0.08713518,0.10908896,0.11366386
209,0.03582107,0.06681562,0.09958804,0.15255569,0.033683658,0.12844971,0.17591989,0.21780483,0.08936146
210,0.3445103,0.1404522,0.03744325,0.034442443,0.05746997,0.07311654,0.0354655,0.109502554,0.16759731
211,0.19744782,0.11289885,0.04725133,0.038075745,0.109335184,0.04835326,0.09617037,0.18880591,0.16166154
212,0.12575881,0.1006832,0.031033367,0.14117882,0.026968384,0.14470743,0.26059133,0.105643146,0.0634355
213,0.078872144,0.20186794,0.1327877,0.13497959,0.07704616,0.1468229,0.079822764,0.077793725,0.07000706
214,0.049498588,0.14551052,0.026425552,0.03046875,0.029104035,0.12039965,0.21702121,0.22970721,0.1518645
215,0.12292772,0.15716732,0.18596958,0.064022444,0.0961677,0.14743869,0.11089379,0.052778278,0.0626345
216,0.05065665,0.08001534,0.28437075,0.025017088,0.17316742,0.1644113,0.1627311,0.02737547,0.032254912
217,0.30278674,0.22468996,0.030680446,0.13463475,0.031394746,0.04865044,0.10354351,0.06850275,0.0551167
218,0.06506868,0.08006709,0.07215384,0.42440847,0.06762651,0.10347908,0.06193741,0.063123874,0.062135052
219,0.17291361,0.1382677,0.027236026,0.03188446,0.12756515,0.045482542,0.3032214,0.118645735,0.03478342
220,0.18599828,0.0888179,0.035799127,0.11005719,0.025530446,0.07333264,0.085164204,0.20130947,0.19399072
221,0.108590774,0.049183775,0.35704798,0.033932906,0.040280864,0.087815404,0.033429645,0.07629703,0.21342166
222,0.023093648,0.04928206,0.057047598,0.034116115,0.2030704,0.19205041,0.14340055,0.08488772,0.21305151
223,0.07601147,0.22794516,0.054129746,0.047581732,0.04462726,0.045746174,0.04823675,0.15557791,0.30014378
224,0.18245974,0.07369571,0.015899103,0.019742865,0.1716017,0.0621994,0.13256817,0.15114276,0.1906906
225,0.14003664,0.06651832,0.18177898,0.03974139,0.041370817,0.04026753,0.039842527,0.12964678,0.32079703
226,0.15146759,0.07323606,0.04527791,0.08727825,0.124415845,0.070699915,0.05228175,0.06509121,0.33025146
227,0.27478385,0.09722837,0.07337081,0.20001873,0.09914309,0.0578733,0.058512643,0.0660463,0.0730229
228,0.13061337,0.08293915,0.23899129,0.13045956,0.028045947,0.14740482,0.042777527,0.16819914,0.030569173
229,0.21245487,0.05347583,0.04017332,0.036679946,0.037006028,0.036399186,0.2867528,0.162562,0.13449605
230,0.07174963,0.22945511,0.2753724,0.034642372,0.08876612,0.027990647,0.1180584,0.04295587,0.11100941
231,0.123851724,0.05795958,0.16465111,0.09266478,0.20382947,0.09273864,0.03940036,0.07954339,0.14536095
232,0.22081365,0.034300026,0.039765973,0.0987728,0.07097162,0.08080838,0.029210662,0.39725882,0.028098052
233,0.15794413,0.08668918,0.046445385,0.12694176,0.024184579,0.15510543,0.19829385,0.15953663,0.044859074
234,0.04197649,0.09466066,0.16998789,0.29330754,0.043379083,0.09977204,0.17395334,0.04003131,0.04293163
235,0.26004,0.2543374,0.071798876,0.048415877,0.055992547,0.0916036,0.092280746,0.07321427,0.05231668
236,0.11339815,0.15774524,0.39585996,0.03690832,0.04715671,0.06503492,0.09376925,0.038939957,0.051187485
237,0.03690657,0.04365302,0.08740799,0.14616406,0.037175305,0.027535038,0.15358426,0.102048315,0.36552542
238,0.19015326,0.05928249,0.022737395,0.09419049,0.019035058,0.11503058,0.10827342,0.29360563,0.09769172
239,0.29009154,0.03565093,0.25522414,0.0822992,0.04805902,0.035206273,0.15229401,0.05471354,0.04646133
240,0.09002779,0.08997836,0.089853875,0.18706162,0.08988982,0.09090971,0.09004483,0.18109879,0.0911352
241,0.08347323,0.20096378,0.07341536,0.15391903,0.024732472,0.051421776,0.032261502,0.27428883,0.105523996
242,0.11794671,0.081271455,0.093047254,0.19889183,0.044810522,0.118781835,0.035605364,0.21732078,0.09232423
243,0.094534345,0.28013304,0.024398567,0.061671283,0.057750817,0.06638345,0.12979181,0.25694147,0.028395228
244,0.14739476,0.050245132,0.04440498,0.2675756,0.042966686,0.10759467,0.04564901,0.22800408,0.06616508
245,0.11692071,0.07136824,0.08704987,0.041631054,0.31540832,0.042360302,0.18690842,0.056286238,0.08206686
246,0.17706239,0.025270093,0.11382112,0.048268046,0.1889166,0.065419085,0.12464154,0.18485165,0.07174945
247,0.07470351,0.07726388,0.043718535,0.11423233,0.21267343,0.05152189,0.22783719,0.05408416,0.14396507
