,t1,t2,t3,t4,t5,t6,t7,t8,t9
31,0.20078515,0.05668356,0.1293611,0.17997141,0.024798164,0.022516228,0.03433547,0.024357373,0.32719153
32,0.0621348,0.14309402,0.09546579,0.058191996,0.08040193,0.073355034,0.14575008,0.16402353,0.17758282
33,0.06259519,0.07168611,0.27038383,0.06427978,0.061702505,0.101337306,0.060925312,0.18406494,0.123024985
34,0.0501591,0.09390246,0.09509813,0.085646726,0.08603661,0.037497893,0.18961467,0.047584876,0.31445956
35,0.07082852,0.06951303,0.223824,0.21321213,0.06957194,0.08597293,0.07032909,0.08671546,0.11003291
36,0.11494405,0.13614641,0.027974362,0.0618153,0.116222575,0.0853016,0.22075957,0.052176982,0.18465912
37,0.07578994,0.07527324,0.10365371,0.10144365,0.0753462,0.3086037,0.07914483,0.07579063,0.10495409
38,0.06033301,0.21745947,0.030983366,0.15196918,0.06717273,0.035385292,0.037028454,0.06472098,0.33494756
39,0.09281059,0.07108617,0.05488313,0.06088274,0.24293634,0.056657672,0.23111643,0.06850655,0.12112033
40,0.050787833,0.24203339,0.12500769,0.04118035,0.0650608,0.119690254,0.08919524,0.18730167,0.079742804
41,0.10790273,0.03046141,0.11155506,0.11372689,0.04954422,0.020631457,0.055896334,0.021735841,0.48854604
42,0.06048009,0.043722477,0.15875454,0.092344165,0.026747314,0.29500842,0.21268404,0.072755136,0.037503816
43,0.19119968,0.10113874,0.026713897,0.056590907,0.13567191,0.037342634,0.13980599,0.17863022,0.132906
44,0.034431502,0.031727195,0.0364129,0.025830023,0.032996476,0.03245544,0.6410756,0.13351242,0.031558424
45,0.067845486,0.06696364,0.23970817,0.15050751,0.079913855,0.06455456,0.16326518,0.05229642,0.11494515
46,0.027653813,0.034011066,0.06752258,0.09775515,0.26955903,0.026563378,0.2746373,0.16202264,0.04027503
47,0.3498263,0.034191776,0.08817275,0.030351732,0.040999338,0.07028783,0.053285364,0.062308602,0.2705763
48,0.10375918,0.038065985,0.10561806,0.13918583,0.15704086,0.084355876,0.15214469,0.0634702,0.15635929
49,0.1018765,0.22148739,0.028161742,0.045921117,0.040982466,0.037138183,0.08010326,0.15201782,0.29231152
50,0.051610462,0.045776106,0.26229957,0.07374614,0.10290366,0.2501867,0.059213087,0.10125204,0.053012278
51,0.07866006,0.04417678,0.037156444,0.034475677,0.43731573,0.09613565,0.13170709,0.10016158,0.04021097
52,0.32481626,0.07267093,0.1270861,0.036806826,0.09865854,0.071833946,0.09787319,0.034053028,0.13620114
53,0.05579234,0.262623,0.25151464,0.1756311,0.038853757,0.042203724,0.047114383,0.07349592,0.0527711
54,0.15794212,0.03751826,0.103775665,0.21507686,0.122581884,0.022750355,0.12387884,0.058073312,0.15840271
55,0.03738718,0.10889413,0.07492056,0.07880796,0.1241846,0.09273124,0.20165043,0.027968481,0.2534554
56,0.2572289,0.056837205,0.0823945,0.2050122,0.06119412,0.06587203,0.11792713,0.06329127,0.09024263
57,0.16942492,0.08321345,0.0418502,0.11105446,0.12447963,0.034874413,0.061291363,0.07146539,0.30234617
58,0.08965917,0.07849824,0.22957733,0.07937006,0.14836329,0.078664504,0.048580736,0.089563325,0.15772331
59,0.047470156,0.38344032,0.060234055,0.046415813,0.048922203,0.24967428,0.060056724,0.05690897,0.046877448
60,0.040085346,0.11380288,0.043012224,0.18552239,0.056989565,0.395438,0.034227993,0.059285264,0.07163637
61,0.037173413,0.1608033,0.13478495,0.22256915,0.037816923,0.05857942,0.06463853,0.081677705,0.20195657
62,0.05624681,0.1277368,0.07797299,0.038209278,0.040788636,0.49412692,0.044173438,0.046402674,0.07434248
63,0.034753826,0.12272969,0.29669318,0.10618311,0.035287824,0.024353694,0.18522033,0.08166629,0.113112025
64,0.076353945,0.22305097,0.059591286,0.038176723,0.33050227,0.04018732,0.09382013,0.10785669,0.030460607
65,0.04175886,0.03751134,0.06377184,0.13611072,0.03871127,0.04717429,0.12532125,0.064668775,0.44497168
66,0.07174838,0.052847814,0.13024835,0.1080453,0.038165525,0.14554465,0.21502104,0.11791287,0.120466076
67,0.12696578,0.18872936,0.13803309,0.039227877,0.050160374,0.28947365,0.072591774,0.03261359,0.062204495
68,0.11488767,0.06711654,0.031002123,0.06253284,0.2949603,0.2061493,0.09667746,0.022605304,0.10406846
69,0.033000022,0.114777,0.036299992,0.15922998,0.20155941,0.1569717,0.05767746,0.16189598,0.07858847
70,0.13519263,0.036565956,0.19099773,0.044446073,0.15407526,0.07986612,0.047178347,0.08219333,0.22948454
71,0.03645254,0.057798557,0.032965645,0.14169589,0.25315467,0.074180044,0.26016515,0.048547376,0.09504017
72,0.08483922,0.0718733,0.08929786,0.03420123,0.037389327,0.08322268,0.07026468,0.17850175,0.35040995
73,0.3974786,0.112575635,0.040377755,0.045679774,0.06352113,0.125631,0.06743812,0.048440564,0.09885745
74,0.062728256,0.06698044,0.05590925,0.10980548,0.040404905,0.089792155,0.04208415,0.48989218,0.04240322
75,0.1585382,0.05665186,0.36548907,0.022971582,0.01800655,0.105748445,0.15412407,0.028773628,0.08969659
76,0.0709499,0.050310034,0.034370992,0.05712822,0.083638266,0.06188106,0.09341659,0.12741145,0.4208935
77,0.17496908,0.029425489,0.22735775,0.031140827,0.080065735,0.06764556,0.154188,0.16936378,0.065843746
78,0.06823988,0.113943435,0.041294225,0.08175731,0.33873126,0.04222704,0.047885727,0.040456183,0.22546495
79,0.32365742,0.066467464,0.06795284,0.10020871,0.061146352,0.18058906,0.06488897,0.061252013,0.07383712
80,0.11755872,0.11523282,0.31786814,0.20451027,0.03254043,0.10267707,0.04180337,0.03272469,0.035084482
81,0.4394284,0.09043615,0.08283479,0.1296591,0.037250053,0.027724348,0.07219501,0.028476818,0.091995336
82,0.44772583,0.07459211,0.028974686,0.07148643,0.024858998,0.043243393,0.0486843,0.11155472,0.14887953
83,0.0376955,0.035757884,0.08467778,0.14767168,0.2712167,0.107808955,0.16336131,0.114401065,0.037409123
84,0.032841228,0.06796289,0.16137828,0.26909783,0.022452509,0.04260415,0.31566495,0.032869462,0.05512868
85,0.13418575,0.044073552,0.11201697,0.03946357,0.21690567,0.074283995,0.082908295,0.19148004,0.1046822
86,0.05455264,0.24536791,0.24802646,0.11286542,0.055817574,0.0579359,0.08371765,0.05624461,0.08547186
87,0.097725615,0.02734923,0.036141623,0.42191395,0.16307358,0.0263858,0.09701044,0.03164796,0.0987518
88,0.038867354,0.04199914,0.17104116,0.048826206,0.056680877,0.15383832,0.053760875,0.1747331,0.260253
89,0.044438343,0.028664516,0.17403264,0.43896317,0.024033386,0.032482978,0.06130511,0.029652223,0.16642767
90,0.027992968,0.49799532,0.075770214,0.032552943,0.040141962,0.02797276,0.05181263,0.12574777,0.12001345
91,0.36758173,0.08128055,0.042462934,0.06480717,0.026321689,0.028211735,0.05837341,0.048067212,0.28289354
92,0.25911564,0.041479535,0.113971956,0.121699035,0.022361383,0.13843451,0.098378874,0.07866891,0.12589018
93,0.03646446,0.09574993,0.2830644,0.11994195,0.036454964,0.1938285,0.09650544,0.092720345,0.04527005
94,0.42516327,0.046670128,0.120569706,0.09575379,0.11506442,0.033472672,0.0647913,0.030182607,0.06833213
95,0.26372972,0.088176474,0.09826608,0.08930719,0.09373605,0.09096666,0.09887222,0.08546721,0.091478415
96,0.29768386,0.029334271,0.13459383,0.1585868,0.0400715,0.049269818,0.14470616,0.08343768,0.062316105
97,0.039285664,0.32876882,0.034121636,0.052734327,0.073082365,0.29303747,0.040673036,0.03565263,0.102644034
98,0.03026027,0.054061376,0.03437442,0.05323678,0.17742822,0.25518093,0.08996696,0.09012341,0.21536762
99,0.31371954,0.11918535,0.122843996,0.111423634,0.028664237,0.025586942,0.06464028,0.18444595,0.029490065
100,0.036587037,0.19828233,0.038263258,0.03720021,0.035755213,0.2565559,0.12967123,0.20955022,0.05813464
101,0.2259115,0.08907735,0.071112506,0.02965326,0.14201981,0.14263077,0.19456169,0.06893484,0.036098294
102,0.09141672,0.014371195,0.03081425,0.16150954,0.044329073,0.12527694,0.21203363,0.031741537,0.28850707
103,0.12423274,0.20499946,0.07216831,0.09959627,0.034096345,0.034958445,0.04297734,0.26319176,0.12377934
104,0.24002424,0.098528415,0.03714358,0.17425613,0.12272837,0.052393805,0.07409747,0.043850012,0.15697801
105,0.19049063,0.042934995,0.11409683,0.048846874,0.10325304,0.03045613,0.061583515,0.04454877,0.3637892
106,0.1187671,0.13154225,0.09169621,0.31461018,0.063214205,0.061964862,0.09247923,0.053409852,0.07231608
107,0.053611014,0.116112724,0.14107926,0.031800497,0.030892374,0.42204085,0.07141383,0.09322308,0.039826375
108,0.080130816,0.3574816,0.037873846,0.035712432,0.10675196,0.057608493,0.20344296,0.045350157,0.07564767
109,0.050586067,0.3876361,0.09681811,0.059308335,0.1317198,0.10278508,0.06258768,0.055090778,0.053468067
110,0.084995486,0.18278325,0.104444,0.085620426,0.07938179,0.29378983,0.10084889,0.028464314,0.039672025
111,0.19577353,0.2425291,0.030480191,0.076997474,0.06285749,0.06110399,0.09639676,0.06273694,0.17112453
112,0.1905766,0.056671962,0.16752152,0.04530002,0.124481946,0.1372106,0.041855644,0.03675621,0.19962552
113,0.08644773,0.21162847,0.08029792,0.11749064,0.065010354,0.028173683,0.030507235,0.18914685,0.19129708
114,0.22402315,0.11431777,0.06300879,0.12642351,0.048156187,0.045038994,0.037300654,0.04917016,0.29256085
115,0.31384656,0.02715005,0.035825294,0.2047686,0.14192295,0.022034885,0.066262364,0.027951393,0.16023792
116,0.32172415,0.0344556,0.091808364,0.1330267,0.03588556,0.042090315,0.081043445,0.038111895,0.22185397
117,0.043660995,0.046220046,0.2526017,0.09064951,0.07999103,0.31870133,0.04291983,0.09082975,0.034425832
118,0.123267196,0.12654603,0.033999883,0.23847473,0.03009474,0.035058342,0.19389401,0.10174937,0.116915725
119,0.15479462,0.05025541,0.037468176,0.14800279,0.25737464,0.05030169,0.10280025,0.11268261,0.08631981
120,0.23173857,0.12049692,0.019026764,0.091928534,0.20071518,0.07062343,0.116045624,0.083012186,0.06641282
121,0.22874348,0.067465454,0.11941152,0.063280314,0.07944907,0.054114237,0.23312894,0.10583027,0.04857668
122,0.12966676,0.12709765,0.23668115,0.03074379,0.09732639,0.19296333,0.054346845,0.018769156,0.112404905
123,0.17673981,0.061697785,0.25216633,0.07312388,0.089299254,0.046913326,0.06221806,0.14072078,0.09712077
124,0.062506296,0.06732936,0.06201142,0.20752367,0.20347789,0.08321293,0.07004085,0.06590607,0.17799152
125,0.01866376,0.07204281,0.11391065,0.02701442,0.053112242,0.36314717,0.07084132,0.23014416,0.051123504
126,0.06821296,0.04350896,0.040512364,0.17933336,0.062122315,0.1011298,0.3346273,0.064333595,0.106219366
127,0.0508925,0.19022018,0.04293946,0.04609677,0.036497317,0.2805206,0.030529706,0.2749425,0.04736104
128,0.10207949,0.20437285,0.09665217,0.093878575,0.08520868,0.08807172,0.11277194,0.09981514,0.117149465
129,0.061324026,0.06336989,0.055649124,0.056888185,0.42426902,0.058368266,0.15163958,0.05611601,0.072375946
130,0.11510132,0.13357712,0.073993936,0.08576089,0.108519055,0.20885484,0.12278196,0.1306431,0.020767786
131,0.16970013,0.15714908,0.042717133,0.059433967,0.06049459,0.065475464,0.19957328,0.05716065,0.18829572
132,0.14245446,0.10590687,0.39795786,0.03851405,0.0392306,0.0421213,0.0397607,0.10082468,0.093229495
133,0.04298169,0.07496751,0.10777303,0.031674575,0.04779802,0.12084893,0.03477419,0.052283492,0.48689857
134,0.20192578,0.032612443,0.13582632,0.026353884,0.0848912,0.08100949,0.06971458,0.018428134,0.34923813
135,0.06839203,0.10139702,0.1873214,0.029458625,0.14772959,0.17436504,0.08953575,0.05435065,0.14744994
136,0.081157655,0.051862013,0.2055026,0.04603432,0.042672377,0.32740435,0.048974067,0.06991705,0.1264756
137,0.10744825,0.22449587,0.10390437,0.08420322,0.3281601,0.03504998,0.036726214,0.045625165,0.03438679
138,0.10886488,0.06247312,0.17040251,0.14811786,0.12396536,0.051156398,0.21885547,0.0711178,0.045046568
139,0.13694899,0.077008866,0.36042494,0.08896608,0.10569488,0.03117969,0.039063446,0.08443826,0.07627484
140,0.07589369,0.068432435,0.43705347,0.06970295,0.070075005,0.06973649,0.06747195,0.06738611,0.074247904
141,0.5109258,0.026644675,0.10936175,0.027459214,0.028398534,0.07040174,0.09652257,0.029152773,0.10113294
142,0.41550323,0.09148691,0.07465913,0.040542573,0.036206573,0.03304124,0.05520047,0.07191681,0.18144305
143,0.14310396,0.15831162,0.078357324,0.06832128,0.084315605,0.09791835,0.09112445,0.20187359,0.076673836
144,0.054744195,0.10728322,0.053244986,0.03979668,0.34887087,0.18147245,0.0980719,0.07857929,0.037936334
145,0.26992372,0.14885728,0.025032425,0.053697493,0.09469338,0.18478484,0.037304528,0.11228645,0.0734199
146,0.13944809,0.067141436,0.16160987,0.056671433,0.29230893,0.04300408,0.047101006,0.1252693,0.06744588
147,0.08971802,0.04995296,0.063357554,0.1530681,0.013834585,0.09861735,0.064074375,0.008767285,0.45860973
148,0.0332484,0.071262635,0.078587174,0.13330023,0.034105994,0.23863992,0.04981601,0.3243843,0.03665535
149,0.57705826,0.043876342,0.031748526,0.09603161,0.027678918,0.049561236,0.05216182,0.03741364,0.08446964
150,0.09521256,0.1419128,0.034828655,0.082476765,0.32483548,0.034815975,0.04495928,0.20415537,0.036803085
151,0.070267506,0.035123695,0.10315324,0.24269779,0.075422555,0.09525218,0.293975,0.039395556,0.044712506
152,0.12641177,0.064494774,0.176388,0.052752968,0.06764435,0.11686911,0.11069062,0.22588705,0.058861353
153,0.07134982,0.12562707,0.103673734,0.21032885,0.20608476,0.036861528,0.036319867,0.140698,0.06905635
154,0.07227842,0.03830079,0.04770369,0.051650975,0.29627073,0.109548114,0.04947454,0.13918196,0.1955908
155,0.06328072,0.05830637,0.35895997,0.0634823,0.06723028,0.060471375,0.069761924,0.113107555,0.14539948
156,0.03634827,0.05071017,0.020627514,0.038852427,0.22234458,0.44108495,0.05383784,0.055153716,0.08104053
157,0.1587377,0.05403421,0.05828949,0.3424538,0.085068144,0.036838397,0.0418615,0.027474476,0.19524226
158,0.23842582,0.050806113,0.033153925,0.05377262,0.35925615,0.080558084,0.04332488,0.104655765,0.03604666
159,0.09784145,0.07330576,0.041367136,0.030413069,0.35747555,0.13685478,0.065620676,0.043326262,0.15379533
160,0.2017471,0.07173376,0.10767357,0.06882823,0.08658011,0.14234926,0.06721175,0.14910634,0.10476985
161,0.09897243,0.14956246,0.05851562,0.17933163,0.052150015,0.21585979,0.047316622,0.13638815,0.061903317
162,0.08288837,0.055518497,0.05396816,0.11080445,0.06838999,0.05617798,0.068978846,0.16075423,0.34251943
163,0.08780993,0.041276418,0.4247425,0.09359465,0.06157776,0.1304903,0.061927006,0.047403898,0.051177517
164,0.29488397,0.057352945,0.05422296,0.15066054,0.031418506,0.07462961,0.189031,0.04372431,0.104076095
165,0.10352984,0.23537263,0.030433364,0.035792496,0.41262758,0.040474605,0.03605329,0.043639615,0.06207654
166,0.100711316,0.16986606,0.039984174,0.31708997,0.13945772,0.06453823,0.036605068,0.05710918,0.07463824
167,0.07286188,0.05873777,0.05940452,0.060051315,0.047086474,0.13074316,0.22866753,0.2701643,0.07228306
168,0.32570478,0.05296441,0.057861175,0.2781451,0.08066789,0.04444069,0.078409575,0.05254115,0.029265177
169,0.2008707,0.031571914,0.18915622,0.40037048,0.016825914,0.033058565,0.06959133,0.017807275,0.040747616
170,0.169872,0.099246934,0.2619161,0.07440553,0.06888814,0.083091475,0.10293,0.09538044,0.04426935
171,0.14718479,0.12713635,0.22865963,0.06698113,0.10554093,0.053876936,0.084940866,0.04224415,0.14343527
172,0.13885204,0.03190281,0.09838429,0.08446482,0.14444625,0.1951922,0.18444957,0.059762757,0.06254524
173,0.029333113,0.041510593,0.052968975,0.24200659,0.12879778,0.052960377,0.31700546,0.057919472,0.07749764
174,0.060098045,0.040586643,0.05878072,0.10295292,0.16264173,0.44336545,0.033434235,0.036147445,0.06199281
175,0.05873162,0.33138335,0.040036242,0.08528525,0.054524742,0.03395951,0.22300419,0.1208251,0.05225001
176,0.037832234,0.09892618,0.033820704,0.032248,0.34335217,0.20285901,0.071848474,0.07048554,0.10862771
177,0.28918555,0.11908238,0.1361303,0.027371489,0.035870634,0.025948616,0.03017272,0.15673149,0.17950678
178,0.15013486,0.14082362,0.19813134,0.052298058,0.029436022,0.069314584,0.07785316,0.13474765,0.14726067
179,0.32062447,0.13689913,0.06587924,0.07042234,0.0410523,0.119073994,0.16418415,0.025119,0.056745406
180,0.09372247,0.063382216,0.07307248,0.12299022,0.21004207,0.06361671,0.07775229,0.083852924,0.21156858
181,0.38153446,0.03479222,0.030737823,0.1872518,0.032704838,0.038174763,0.104785845,0.055234764,0.13478349
182,0.048978075,0.17373076,0.06600067,0.025414718,0.10877469,0.052074455,0.070468485,0.28113627,0.17342184
183,0.09361496,0.16914637,0.08720499,0.028367275,0.4820849,0.030868122,0.031396657,0.028840033,0.04847664
184,0.08187258,0.08166012,0.26200143,0.107764095,0.081683554,0.13956036,0.08172859,0.08162406,0.08210521
185,0.05650106,0.10292224,0.12969863,0.1346263,0.032321565,0.108331256,0.060628336,0.056771062,0.31819955
186,0.068269804,0.17977628,0.024844365,0.073561445,0.19981389,0.027980417,0.1583811,0.14685948,0.1205132
187,0.17106126,0.098550394,0.15020815,0.033256497,0.026795411,0.19327345,0.11471379,0.08491396,0.12722708
188,0.33651415,0.047901854,0.047206722,0.12590946,0.09629611,0.0861161,0.051469825,0.0901522,0.1184336
189,0.19823022,0.08213642,0.03463398,0.05911384,0.3199196,0.07007452,0.049098745,0.091142856,0.09564984
190,0.058349248,0.104773365,0.20135525,0.044132225,0.21694513,0.19714181,0.028416006,0.04521065,0.103676304
191,0.06614547,0.034614164,0.048708733,0.07202146,0.060717743,0.4012899,0.06472007,0.2171039,0.034678504
192,0.111521445,0.2263037,0.09983425,0.10948312,0.022885252,0.2443218,0.05991808,0.07510717,0.050625194
193,0.02104822,0.024009865,0.116735645,0.12120562,0.22356753,0.016608536,0.29985622,0.10177255,0.07519578
194,0.026388042,0.022030614,0.027969696,0.19516173,0.074053586,0.32523122,0.02948278,0.07056569,0.22911665
195,0.24390398,0.0671232,0.1777223,0.24875668,0.06727325,0.0257383,0.08686369,0.05025668,0.032361962
196,0.10748183,0.09542911,0.029140413,0.16494289,0.0599564,0.025184525,0.030550301,0.074262455,0.41305208
197,0.25136602,0.17927167,0.04188851,0.11404251,0.03582018,0.1445141,0.104463056,0.077263616,0.051370356
198,0.06817723,0.108614415,0.08858675,0.382402,0.034277774,0.034984607,0.057057794,0.06309927,0.16280018
199,0.17935497,0.1326718,0.33350855,0.07495691,0.055748336,0.052036483,0.060072064,0.04818608,0.063464835
200,0.16680679,0.037560795,0.07456679,0.10973983,0.20608233,0.08556065,0.057732172,0.20431681,0.057633832
201,0.056075852,0.23378377,0.16377899,0.17063248,0.07849781,0.054447796,0.09022726,0.09731329,0.055242743
202,0.22215353,0.047243148,0.23087162,0.03277634,0.07115321,0.14002033,0.06950299,0.05810311,0.12817574
203,0.060341354,0.17290853,0.030228995,0.2153405,0.060968418,0.06935112,0.060897406,0.12713154,0.20283212
204,0.11982652,0.026401248,0.027449273,0.11445038,0.07482036,0.072381146,0.14288248,0.062576324,0.35921228
205,0.068122074,0.28908157,0.12057742,0.041995224,0.044834994,0.16609168,0.12226555,0.06808286,0.0789486
206,0.061232764,0.09101999,0.14331089,0.07468446,0.104258485,0.04632855,0.07551801,0.12846056,0.2751863
207,0.19535537,0.14374386,0.055417523,0.24959928,0.09694793,0.048258103,0.07098695,0.047860395,0.09183059
208,0.1710405,0.050998606,0.042491615,0.11017494,0.040467754,0.03803304,0.0775484,0.18135284,0.28789228
209,0.10060124,0.14807074,0.08483857,0.15043011,0.095548,0.10682592,0.08510776,0.1835688,0.04500886
210,0.11483237,0.08711254,0.024823869,0.053474873,0.15248592,0.03689372,0.40385056,0.09493947,0.031586662
211,0.036725175,0.025243044,0.17665064,0.47319588,0.06869219,0.06920214,0.03379043,0.07436593,0.042134583
212,0.54981947,0.03762357,0.042438313,0.041768745,0.037850384,0.040445503,0.06883619,0.04744198,0.1337759
213,0.06268922,0.08968938,0.07232865,0.10498132,0.10392151,0.24383917,0.024670608,0.03105209,0.2668281
214,0.26206928,0.06612974,0.24923682,0.06438516,0.035470665,0.029760787,0.15016711,0.063814394,0.07896604
215,0.043205913,0.3339718,0.03400045,0.07076054,0.1498383,0.102769315,0.11825084,0.040977854,0.10622498
216,0.21816954,0.027434878,0.14971642,0.14860003,0.072886,0.07760402,0.05299859,0.22080849,0.031782035
217,0.14820126,0.028973572,0.2810698,0.08794934,0.027421629,0.075748704,0.025689654,0.19475442,0.13019162
218,0.5581869,0.08233038,0.07810004,0.034577493,0.09357802,0.03758942,0.037030116,0.04306816,0.035539426
219,0.3893091,0.07656549,0.038728103,0.04188548,0.15627913,0.06634783,0.08714741,0.047716208,0.09602124
220,0.22422373,0.020406213,0.12966838,0.17766848,0.052589383,0.15396991,0.038315766,0.045181066,0.1579771
221,0.130726,0.06883092,0.086352624,0.07720166,0.08271552,0.0800985,0.15876476,0.15528883,0.16002119
222,0.29163545,0.032043368,0.10282222,0.12087302,0.11257914,0.15754838,0.052905746,0.02927557,0.10031706
223,0.04649289,0.2992192,0.07363732,0.035823837,0.17391205,0.034334138,0.1742152,0.11440635,0.047959045
224,0.10862608,0.16518551,0.03679228,0.118676364,0.09853691,0.06485201,0.21610186,0.13097373,0.060255237
225,0.060801115,0.12747428,0.077388234,0.032219402,0.093986064,0.07917281,0.13979751,0.3635093,0.025651297
226,0.53562385,0.06475421,0.11799755,0.09542164,0.03235166,0.027696414,0.03705173,0.042403463,0.046699513
227,0.07470856,0.12923723,0.1413145,0.327398,0.06155579,0.06281269,0.067197986,0.06148277,0.07429248
228,0.055301923,0.03591801,0.055683967,0.042919207,0.25510728,0.081207,0.28728315,0.0293067,0.15727277
229,0.33054826,0.026771514,0.029249106,0.18031405,0.12735151,0.04768102,0.055772044,0.02933367,0.17297883
230,0.03859999,0.39535624,0.0809261,0.06852756,0.028672533,0.042661887,0.07920507,0.1755937,0.0904569
231,0.14200655,0.08465937,0.042847596,0.07878535,0.20521815,0.15783459,0.071774155,0.13603978,0.080834486
232,0.23065954,0.0954562,0.047272053,0.18342349,0.11362123,0.05498165,0.060671084,0.05891468,0.1550001
233,0.14017971,0.058573227,0.020760953,0.027701598,0.4349894,0.030919947,0.17007145,0.029833607,0.08697015
234,0.28341293,0.21908073,0.051163126,0.039825913,0.04080368,0.04226773,0.06146025,0.13977568,0.12220995
235,0.12162117,0.20071027,0.05004564,0.11119647,0.19932832,0.039620306,0.17736956,0.041588765,0.058519535
236,0.18372598,0.07004188,0.07485686,0.23498505,0.061804634,0.062280267,0.058813393,0.12016926,0.1333227
237,0.14637986,0.1582169,0.13659868,0.2461599,0.023238385,0.026035551,0.053636324,0.15737103,0.052363425
238,0.35045862,0.09759871,0.03844986,0.036885057,0.076076195,0.0851254,0.037906002,0.122249186,0.155251
239,0.098167755,0.06434464,0.031032523,0.048880793,0.06366105,0.06360861,0.24677959,0.27715957,0.106365524
240,0.046380885,0.31194094,0.052215178,0.07396661,0.17406082,0.03779859,0.094473496,0.08520612,0.12395734
241,0.33598003,0.08211389,0.13759126,0.050430138,0.05530144,0.09068044,0.029055811,0.033986945,0.18486005
242,0.1198081,0.061045557,0.084032305,0.46280125,0.0401395,0.06874725,0.025745818,0.047016483,0.09066374
243,0.17437552,0.112905644,0.042318903,0.13976155,0.12720062,0.113312796,0.040825546,0.035731096,0.21356833
244,0.06452793,0.0488106,0.3221238,0.17292313,0.040292088,0.13423973,0.057677083,0.10735718,0.05204846
245,0.17860392,0.17231888,0.07636507,0.14229493,0.0651406,0.08919269,0.14877303,0.044994406,0.08231644
246,0.060409546,0.19552708,0.07250977,0.0378813,0.065220885,0.043939568,0.15757829,0.25650918,0.11042438
247,0.06901157,0.2581896,0.12197073,0.08636932,0.056730762,0.0997871,0.028717577,0.07917207,0.2000513
248,0.18232003,0.038493127,0.04264649,0.17175965,0.033298943,0.09575772,0.040770408,0.04625501,0.34869868
